year,tmID,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,wr,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,dq,Award Count,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,PostthreeRatio,PostfgRatio,PostftRatio,ThreeRatio,fgRatio,ftRatio,coach_wr,coach_pwr
6,DET,Y,872.9921875,2068.6171875,562.98046875,798.97265625,77.06640625,240.1875,390.81640625,782.80859375,1173.625,555.0546875,637.77734375,270.13671875,532.015625,148.1171875,2386.03125,868.09765625,2124.3359375,458.6015625,598.73828125,182.30078125,527.578125,336.15625,715.9609375,1052.1171875,509.68359375,730.53515625,291.8515625,493.734375,130.80859375,2377.09765625,0.5314223345588236,26.676060267857142,19.365164620535715,662.5006975446429,6692.69885649707,902.6155804151721,1995.52286128699,2898.1384417021623,1466.8544706999248,683.2818959274773,352.5660573371285,1306.392119553709,1629.2202056759463,21.02374041715459,0.13839285714285715,2.036830357142857,1.4051339285714286,50.962611607142854,673.9924374265213,97.69590465164148,212.49594723710837,310.19185188874985,155.79051989421936,65.55143969110728,44.25420054142481,119.79048210549436,134.6964689313954,0.0,1.8927348101128276,5.947301896354767,10.310891139182043,6.745646546245212,9.469949141677086,16.40914420442054,0.5384358288770054,0.390625
7,DET,Y,841.498046875,2062.154296875,522.4951171875,780.2431640625,76.2666015625,238.546875,406.7041015625,797.9521484375,1204.65625,494.263671875,730.1943359375,248.2841796875,561.25390625,153.279296875,2281.7578125,805.0244140625,1989.833984375,538.400390625,715.1845703125,161.0751953125,473.89453125,288.7890625,737.740234375,1026.529296875,482.1708984375,740.6337890625,276.962890625,513.43359375,134.7021484375,2309.5244140625,0.4857967601102941,24.23184481534091,17.009748979048297,597.30224609375,6087.678487630142,863.76599587157,1908.2442087257964,2772.0102045973663,1197.5087602985584,638.6259414290187,378.7201041045297,1311.1678495224203,1600.4649035953887,30.633338643954858,0.18039772727272727,1.2400568181818181,0.8877840909090909,34.01953125,569.3862060045734,84.27917604782786,164.7025158502306,248.98169189805847,105.05111807144502,45.38288645909636,40.46898423230038,104.01234398353,140.5285495495138,5.347856371805345,4.412617727217377,7.0219292631734085,11.927435624421769,5.423814267926422,8.962650086289168,17.498990999837538,0.48755013368983957,0.09765625
8,DET,Y,899.62451171875,2180.53857421875,545.373779296875,754.560791015625,121.066650390625,370.13671875,406.176025390625,859.488037109375,1265.6640625,552.56591796875,715.798583984375,221.821044921875,543.0634765625,141.06982421875,2465.689453125,831.256103515625,2121.20849609375,531.35009765625,705.296142578125,171.518798828125,539.2236328125,315.197265625,754.43505859375,1069.63232421875,476.042724609375,734.908447265625,275.49072265625,507.8583984375,114.675537109375,2365.381103515625,0.628802131204044,28.061223810369317,14.81180780584162,592.8346113725142,5982.415209289549,865.7285922395338,1849.5199002692948,2715.248492508829,1467.0646669840687,585.14480883214,212.0452919288723,1209.597260394358,1478.2373400070599,9.976452861936911,0.22727272727272727,4.453990589488637,2.928067294034091,116.71082652698864,1453.5487549674106,178.4258755168332,428.5573338581522,606.9832093749854,321.0286021169529,105.02806621367523,43.669114561467204,252.68803250064596,317.0637315847846,0.4793514412416851,2.438080921275085,6.218848571490073,10.552347150594711,4.643431273094621,8.215699211870637,14.929722063917962,0.6292404745989304,0.5494140624999999
9,DET,Y,953.9061279296875,2240.8846435546875,582.5934448242188,777.3901977539062,148.76666259765625,424.0341796875,386.54400634765625,913.1220092773438,1299.666015625,560.3914794921875,705.4496459960938,225.70526123046875,558.765869140625,123.0174560546875,2639.17236328125,879.0640258789062,2226.8021240234375,543.0875244140625,714.8240356445312,195.12969970703125,592.305908203125,310.54931640625,773.6087646484375,1084.1580810546875,528.5106811523438,758.9771118164062,275.8726806640625,523.714599609375,116.41888427734375,2496.3452758789062,0.6866122975068933,28.549276498647835,12.858876448411207,616.4814558762771,6087.458257358687,887.5887080339124,1973.3476734396374,2860.93638147355,1194.6445516443914,587.1276779912909,281.88111720765625,1085.3559986382772,1436.342215191299,14.642699813729628,0.41225961538461536,5.5206768329326925,2.8324819711538463,133.08634127103366,1753.0964632575146,265.74405895795377,600.9370592717922,866.681118229746,364.52736642842626,112.11862718312109,68.15580458221304,284.74153464300275,447.87348630798857,5.870182231608218,4.5265456747166,6.577292828495131,11.714146358444914,5.574750015216703,9.11384785884292,16.092962255936413,0.686721883355615,0.546444424715909
10,DET,Y,968.9765319824219,2281.471160888672,562.6483612060547,752.3475494384766,163.19166564941406,463.008544921875,400.38600158691406,860.5305023193359,1260.91650390625,593.0978698730469,719.3624114990234,264.9263153076172,511.69146728515625,119.25436401367188,2663.7930908203125,873.7660064697266,2169.9505310058594,558.0218811035156,733.7060089111328,210.0324249267578,610.0764770507812,320.6373291015625,764.1521911621094,1084.7895202636719,522.1276702880859,761.2442779541016,240.71817016601562,559.9286499023438,118.35472106933594,2515.5863189697266,0.6569471920237822,28.078560384114585,13.651453653971354,617.9384803771973,5928.057702067351,783.5249135283665,1822.6419200185212,2606.166833546887,1329.7157299234864,641.9091001841139,236.23184427591724,1061.6378113286987,1413.1258209470209,8.251916420828868,0.5059733072916667,4.635183715820313,2.1514882405598956,105.93658345540365,1274.940403073272,134.4136881372457,373.37866027198754,507.7923484092333,229.7636081805396,101.53390453690857,42.947918643307666,195.82239029978993,276.18398012880647,1.1534478932437273,3.047071511171598,6.667925371893558,10.97938000976035,4.881684601126868,9.270233191501607,16.742081783677875,0.6569745884859626,0.7199444395123107
2,HOU,Y,891.0,1894.0,521.0,634.0,172.0,491.0,273.0,724.0,997.0,494.0,554.0,284.0,440.0,104.0,2475.0,786.0,1938.0,370.0,508.0,124.0,418.0,290.0,612.0,902.0,473.0,648.0,233.0,480.0,85.0,2066.0,0.84375,25.714285714285715,13.428571428571429,507.42857142857144,4491.567318388979,731.8760392966975,1624.0512548323002,2355.9272941289973,584.4189184928699,492.8306474430707,203.1469447345123,771.5810375089969,1141.7214267987506,7.527505760368663,0.14285714285714285,4.428571428571429,2.5714285714285716,108.28571428571429,931.1111111111112,222.25,420.4166666666667,642.6666666666666,150.80555555555554,122.66666666666667,52.86111111111111,205.9722222222222,291.11111111111114,0.0,5.2230848861283645,9.32336322006878,16.77799823633157,5.169915301120449,8.184458565093992,13.822908576367386,0.84375,1.0
3,HOU,Y,783.0,1904.5,441.5,562.75,146.5,449.0,329.25,713.5,1042.75,443.0,520.25,259.25,437.0,97.25,2154.0,751.5,1896.75,364.0,505.0,145.0,446.5,295.25,666.75,962.0,457.25,582.75,244.25,444.75,111.25,2012.0,0.65625,28.596153846153847,18.03846153846154,670.0769230769231,6865.38487070408,769.4201772980651,1952.7776728951317,2722.1978501931962,1518.4304724409255,973.3993778832615,282.1172448297562,1279.8086144845909,1360.8326783249347,9.09660961403882,0.28846153846153844,2.0576923076923075,1.3846153846153846,54.75,822.4645833333334,100.07916666666667,266.9517857142857,367.0309523809524,141.28125,94.49434523809525,23.7125,135.97202380952382,147.7860119047619,0.0,5.824533286140543,8.37177357656728,14.912325077540595,7.295762346575762,8.917003867846358,15.902191974711155,0.65625,0.25
4,HOU,Y,762.0,1809.625,450.125,579.4375,118.375,361.25,306.5625,704.875,1011.4375,448.25,480.3125,259.8125,450.5,118.8125,2092.5,716.625,1884.1875,339.25,465.25,149.5,478.375,305.5625,664.6875,970.25,448.8125,600.1875,257.5625,459.1875,81.0625,1922.0,0.7265625,30.680555555555557,22.729166666666668,826.2152777777778,10095.88818903939,984.6665589327798,2473.0655748863537,3457.732133819133,2278.788799591244,1026.4868993409789,351.5200152023273,1799.5007531474532,1573.6818488250674,1.0884139084901434,0.7152777777777778,2.8055555555555554,2.298611111111111,92.01388888888889,1595.2509778225808,160.1944548051075,327.80160894297234,487.9960637480799,288.94799479166664,159.28708705357144,52.24783854166667,211.10733438940093,261.52505748367895,0.0,7.590578431000053,11.022536131766534,20.254347880801948,7.8367985065470185,11.217871019539732,21.72463637755251,0.7265625,0.3125
5,HOU,N,811.5,1889.40625,467.28125,594.859375,115.84375,348.3125,276.140625,749.21875,1025.359375,460.8125,487.578125,238.203125,450.125,126.453125,2206.125,797.15625,1993.546875,328.5625,452.3125,164.125,494.59375,299.890625,697.171875,997.0625,499.203125,625.546875,234.640625,437.296875,111.765625,2087.0,0.6228170955882353,25.94951923076923,11.51201923076923,525.8533653846154,5094.243711937815,583.8032809726927,1464.3171079903427,2048.1203889630356,994.2546401754048,543.0964514625423,282.3357166424906,939.6968977905278,981.4397805188074,3.670965690658688,0.49038461538461536,2.545673076923077,0.7271634615384616,43.71634615384615,510.3620541836037,68.2968344861985,159.85841835321,228.15525283940852,101.28488368437145,53.55799920895375,33.96794236510139,73.06879943002951,107.55647017469992,0.0,2.18853827659501,5.386524918710215,9.219133265217534,4.649325729225128,7.564125078506389,14.022890096596383,0.6228170955882353,0.328125
6,HOU,Y,801.375,1922.1015625,460.3203125,609.96484375,121.2109375,355.578125,302.28515625,730.3046875,1032.58984375,453.453125,538.14453125,241.05078125,475.53125,111.86328125,2184.28125,824.7890625,2004.38671875,375.390625,511.328125,155.03125,449.1484375,326.22265625,714.29296875,1040.515625,529.05078125,647.63671875,252.16015625,462.57421875,124.69140625,2180.0,0.44246897977941174,24.964399857954547,17.143138538707387,661.7203868519176,6887.417120901413,820.0571659730886,2117.257611552945,2937.3147775260336,1476.3410015102293,738.389702189283,292.12888585176955,1265.5097737585118,1425.252506085277,6.4537380751597375,0.8025568181818182,0.7491787997159091,0.5217063210227273,20.152299360795453,260.59434782624936,36.7411582539254,71.7396031961485,108.4807614500739,36.52058657407718,36.72672725225339,9.75032463479616,41.08197740227877,50.70187431381033,0.04654626623376623,1.3296649906475155,2.722882455943208,5.413245158284801,8.336508655808307,10.648118640987024,19.144073552749223,0.44246897977941174,0.08203125
7,HOU,Y,845.34375,1920.525390625,510.330078125,669.9912109375,76.802734375,242.64453125,282.5712890625,695.576171875,978.1474609375,463.61328125,570.2861328125,244.7626953125,437.6328125,106.7158203125,2277.8203125,842.197265625,1959.0966796875,408.09765625,547.08203125,149.7578125,429.537109375,287.0556640625,693.8232421875,980.87890625,538.0126953125,675.6591796875,210.7900390625,476.3935546875,114.4228515625,2242.25,0.5297348920036765,25.665608723958332,13.065022786458334,549.3964640299479,5145.93247610732,611.1755234286411,1497.7171515745065,2108.8926750031474,1250.5738157723283,546.5937213681294,240.25679764101733,972.7447928140194,1226.2775704621474,11.698578890367608,0.7884114583333334,2.77587890625,1.4571940104166667,62.161356608072914,786.9916729939257,88.11330312398013,234.3530561036517,322.46635922763187,166.8113547398985,66.76769375207704,30.52385413893064,166.9969528238991,200.44005385639323,0.6843648843600797,2.6818276364868416,7.515696754169555,11.731162357522805,4.333224333959441,9.02293721975378,15.947917793880045,0.5297348920036765,0.32050781250000004
8,HOU,N,907.3359375,2053.63134765625,489.08251953125,675.997802734375,145.95068359375,414.6611328125,297.892822265625,790.39404296875,1088.286865234375,514.9033203125,605.321533203125,250.190673828125,533.908203125,89.678955078125,2449.705078125,906.54931640625,2163.774169921875,435.7744140625,598.0205078125,148.439453125,479.38427734375,324.513916015625,763.705810546875,1088.2197265625,529.003173828125,697.664794921875,276.197509765625,508.348388671875,95.355712890625,2397.3125,0.529492546530331,27.9757080078125,12.59246826171875,562.6944376627604,5316.766595512986,625.8438739768768,1627.9774627418367,2253.8213367187136,979.3293445344426,526.9069308649608,215.2666495514823,977.8038239446743,1189.4648237168162,12.840591200652597,0.9471028645833334,2.5220133463541665,0.9182535807291666,48.606343587239586,469.3859523397068,49.076592223504,133.3193167289364,182.3959089524404,93.25518094092558,39.12531076646366,32.4020566596974,81.04526652978251,118.576943272848,0.330253382809109,3.7919317576211466,7.656504005208351,12.094403611467573,4.741096796072477,8.792677446861651,14.787681081075638,0.7857142857142857,0.3333333333333333
9,HOU,N,913.083984375,2125.1578369140625,537.7706298828125,709.7494506835938,130.9876708984375,377.415283203125,354.97320556640625,775.0985107421875,1130.0717163085938,547.225830078125,642.5803833007812,279.29766845703125,608.22705078125,104.16973876953125,2494.92626953125,919.6373291015625,2183.4435424804688,542.443603515625,688.755126953125,188.60986328125,555.5960693359375,337.62847900390625,731.6764526367188,1069.304931640625,573.2507934570312,682.1661987304688,301.54937744140625,553.0870971679688,143.83892822265625,2570.328125,0.4191378425149357,27.87965087890625,15.74600830078125,603.5102722167969,6004.385761930664,766.9758442156752,1827.568657871132,2594.5445020868074,1150.125509774616,556.2546142141995,239.3953910089458,1246.71374193476,1435.9165416731328,9.511129028956816,0.29365234375,1.676617431640625,0.300177001953125,26.471014404296874,194.54601331694988,23.511497120792338,50.86319995249922,74.37469707329157,53.72343574063542,16.68646424166138,8.402537407934043,35.19908466859441,52.214452848406914,0.6111386676562607,1.052205709699121,2.0663562708324887,3.6329057397292366,5.450082897910442,8.732670149937718,15.926082193471562,0.4831932773109243,0.08333333333333333
2,IND,N,796.0,1838.0,428.0,569.0,193.0,521.0,285.0,647.0,932.0,501.0,642.0,271.0,518.0,126.0,2213.0,839.0,1868.0,503.0,669.0,109.0,358.0,321.0,633.0,954.0,528.0,612.0,267.0,476.0,75.0,2290.0,0.28125,28.05,13.7,595.5,4818.90201137728,583.5956359800491,1401.3791719681217,1984.974807948171,1059.6244951993908,677.8325651360594,176.92289282867006,1010.730080474005,1336.3341428941399,19.166603287897782,0.0,0.15,0.025,1.725,60.375,14.375,28.75,43.125,11.5,0.0,2.875,5.75,11.5,0.0,0.5750000000000001,1.1979166666666667,0.0,7.171427500809388,8.430731441431714,15.25088679715682,0.0,0.0
3,IND,Y,770.5,1826.0,461.0,585.5,166.0,464.75,285.75,648.5,934.25,468.75,610.5,249.25,497.75,120.0,2168.0,849.5,1891.25,434.75,604.5,125.5,364.75,309.75,653.25,963.0,555.75,615.0,258.75,468.5,123.75,2259.25,0.3046875,26.53125,15.2,547.2625,4045.485294958925,485.04792690201873,1046.4380798630993,1531.4860067651182,851.5034425793656,459.79303848279915,129.2396904545931,896.9603566349664,1165.340648986216,15.188256967080815,0.0,0.4,0.0875,9.9125,186.65885416666669,26.317708333333336,41.388020833333336,67.70572916666666,83.9453125,24.369791666666668,0.23958333333333334,35.838541666666664,57.93489583333333,0.0,2.763078327922078,3.591608455882353,1.4809027777777777,6.784790228635609,8.45295806069721,16.794216789582542,0.3125,0.0
4,IND,N,740.875,1825.25,456.5,581.375,176.5,523.4375,307.6875,636.875,944.5625,452.4375,571.875,263.3125,452.9375,105.0,2114.75,815.375,1835.5625,377.9375,528.375,152.875,439.1875,293.4375,646.3125,939.75,519.1875,639.0,234.1875,469.625,139.6875,2161.5625,0.451171875,26.149147727272727,13.649147727272727,582.2130681818181,5490.176073746804,906.622266910278,1736.541615869204,2643.163882779482,1189.7152308782515,750.1847008150871,287.19465485995994,1048.9389290260938,1395.8750194260442,25.4031935131118,0.09090909090909091,1.7613636363636365,1.0767045454545454,45.82670454545455,778.4778795594482,158.97744932561955,220.03605014434578,379.0134994699653,150.97510837914828,51.598815281483866,33.43903882575758,129.6856532653202,157.231510488552,4.3039772727272725,7.0309490325783495,8.714498412829752,14.16349766142118,7.450564809768464,8.80363390092212,16.349494080243062,0.453125,0.25
5,IND,N,814.46875,1964.5625,450.875,567.59375,201.625,580.859375,327.421875,649.71875,977.140625,517.359375,643.96875,290.078125,468.734375,117.0,2281.4375,831.59375,1889.890625,461.984375,610.59375,155.96875,425.546875,305.109375,669.328125,974.4375,557.296875,633.0,228.796875,501.40625,162.421875,2281.140625,0.4657341452205882,28.671875,13.37109375,607.0919744318181,5760.936927816905,896.6179103178507,1626.582130640988,2523.200040958839,1095.2178487733433,646.9215440190968,303.0566395373052,970.1875262587575,1449.5715793324991,15.330701506688605,0.09090909090909091,0.8167613636363636,0.3664772727272727,13.261363636363637,165.2305608164983,36.251893939393945,64.81405197811448,101.06594591750842,20.140098905723907,12.782196969696969,7.424242424242424,19.794454966329965,41.83862058080808,0.9564393939393939,1.1568236932820266,2.123746670557028,3.375454695767196,6.408478244982273,8.625481721649544,14.900145770862325,0.0,0.0
6,IND,Y,796.8671875,1999.390625,450.21875,576.8984375,174.90625,505.96484375,378.85546875,691.1796875,1070.03515625,545.58984375,640.2421875,268.26953125,481.68359375,129.75,2218.859375,810.8984375,1871.22265625,502.49609375,673.8984375,129.7421875,370.38671875,287.02734375,683.33203125,970.359375,524.82421875,610.5,258.19921875,474.8515625,162.10546875,2254.03515625,0.4473158892463235,31.532552083333332,17.99956597222222,683.8641493055555,6277.077588725091,1064.8654721835067,1943.388517053053,3008.25398923656,1324.0602316870422,736.3021771417119,361.0290084773095,1163.3472616238714,1675.0884374840357,35.956721106486256,0.19444444444444445,0.8498263888888888,0.11197916666666667,13.08984375,112.69149502840908,20.472064393939394,54.27662365845959,74.74868805239899,32.771287089646464,23.242108585858585,5.096590909090909,28.115628945707073,43.23201744002525,0.3586647727272727,1.4248803135521884,1.884640295576533,2.9276878720238098,5.1069527033511655,8.491053975973747,16.13157677175705,0.4411764705882353,0.0
7,IND,Y,787.216796875,1968.34765625,451.5546875,590.474609375,156.2265625,477.4912109375,350.4638671875,676.044921875,1026.5087890625,506.1474609375,661.060546875,319.0673828125,478.1708984375,103.6875,2182.21484375,783.974609375,1816.3056640625,470.6240234375,649.974609375,124.685546875,367.8466796875,281.0068359375,704.0830078125,985.08984375,457.4560546875,635.625,240.0498046875,537.212890625,125.2763671875,2163.2587890625,0.5750642664292279,30.77431640625,15.89990234375,674.4115234375,5907.728724871315,732.1561167372786,1726.0298809819863,2458.1859977192644,1359.549758928769,794.1410714664258,202.37278744614105,1168.3018030682927,1490.9646380814372,9.592991547545077,0.175,2.37587890625,0.78525390625,36.379296875,386.9934066648682,58.11616305430612,126.66594755223291,184.78211060653902,77.68841619955163,53.55144773949417,8.0093894022207,92.34566531060472,110.6491215084807,3.41875,5.386388841489161,4.105150287166417,7.465673387144767,6.511783751733107,8.06265635114388,15.485555012557006,0.5735294117647058,0.375
8,IND,Y,851.55419921875,2100.0869140625,501.388671875,654.61865234375,167.306640625,532.622802734375,341.865966796875,735.26123046875,1077.127197265625,502.286865234375,619.76513671875,345.266845703125,515.542724609375,95.671875,2371.8037109375,858.24365234375,1986.326416015625,427.406005859375,581.74365234375,133.92138671875,424.961669921875,286.251708984375,755.770751953125,1042.0224609375,494.614013671875,672.65625,254.262451171875,597.05322265625,110.069091796875,2277.814697265625,0.607001360724954,28.084605823863637,20.070379083806817,696.5528453480114,7156.506165463151,970.4111542053071,2127.569864912953,3097.9810191182605,1416.5951358959164,997.6894894159276,336.1450217119263,1388.504908785592,1664.1785629858073,13.731356694473398,0.3125,1.2562588778409092,0.8926225142045454,32.02598987926137,417.1706321579906,50.354953705497906,122.90314189291058,173.2580955984085,65.92154522560554,36.41595685051953,15.951376346353296,78.55174778414874,149.35174573164744,6.24122887130464,5.334473806833137,7.014773384400782,7.750291413301956,6.547631148603778,8.826338481942477,17.213834724177087,0.6066176470588236,0.09375
9,IND,Y,893.1385498046875,2150.271728515625,483.84716796875,626.4046630859375,182.82666015625,542.6557006835938,341.21649169921875,792.8153076171875,1134.0317993164062,508.82171630859375,639.4412841796875,317.31671142578125,570.6356811523438,125.91796875,2452.950927734375,875.3109130859375,2140.5816040039062,444.35150146484375,601.4359130859375,151.9803466796875,468.49041748046875,348.31292724609375,785.1926879882812,1133.505615234375,479.90350341796875,665.4140625,273.56561279296875,606.7633056640625,113.01727294921875,2346.9536743164062,0.6149856342988855,25.580204554966517,14.396035330636161,561.6477573939732,5273.6409022670605,663.730068057054,1533.3243772355313,2197.054445292585,1134.141179474193,725.8475317024484,280.96715891379796,1126.9237361684961,1328.2493435519414,8.786183071012465,0.39620535714285715,1.9652273995535714,1.3767787388392858,49.03269740513393,673.506535223872,86.32361831635531,264.267625014342,350.59124333069735,163.7403424838951,106.6149076747781,33.45353066174103,130.34698082562238,164.2191870701974,3.458039772727273,3.4047489564615034,5.247672905158978,9.35638067663597,7.623549835197849,9.127741420560008,16.142790666987814,0.46875,0.0
10,IND,Y,880.2846374511719,2171.8179321289062,492.2117919921875,648.6011657714844,215.2066650390625,632.1639251708984,347.0541229248047,781.7038269042969,1128.7579498291016,502.20542907714844,705.1103210449219,322.3291778564453,581.4089202880859,155.2294921875,2467.9877319335938,887.0777282714844,2130.3954010009766,516.0878753662109,679.8589782714844,139.24508666992188,428.3726043701172,340.57823181152344,821.0481719970703,1161.6264038085938,477.7258758544922,660.603515625,288.8914031982422,607.6908264160156,125.75431823730469,2429.4884185791016,0.5287464085747213,26.34603754679362,17.057047526041668,589.3659388224283,5568.954467702944,854.7594611286307,1787.6417533487092,2642.40121447734,1123.3958587034347,750.3291636089378,322.0955087171067,1155.54736893507,1536.6943226149806,15.257039693909213,0.7180989583333334,2.6137669881184897,1.6237818400065105,58.93784968058268,674.3414926466528,84.77804173460365,255.443565455546,340.2216071901497,150.36258146657607,88.05128609092853,41.42772492152168,126.78355424166814,207.36132783787406,0.8750031410122213,3.2536463375992404,6.999630709084867,15.95248651510148,4.60976463227508,8.568386036806865,15.412234926296671,0.4921875,0.25
2,LAS,Y,861.0,1956.0,545.0,693.0,150.0,452.0,308.0,783.0,1091.0,586.0,705.0,271.0,466.0,156.0,2417.0,776.0,1963.0,495.0,692.0,122.0,413.0,300.0,678.0,978.0,445.0,650.0,243.0,485.0,105.0,2169.0,0.875,30.11111111111111,21.0,742.6666666666666,7964.467980884109,1040.4456765232976,2734.3173536439663,3774.763030167264,1788.2972968936679,837.0523073476702,561.6682272998805,1419.880891577061,2277.069347371565,53.07361111111111,0.0,3.2222222222222223,2.2222222222222223,79.11111111111111,1117.7083333333333,156.03125,314.5625,470.59375,244.79166666666666,76.44791666666667,47.21875,196.64583333333334,263.625,4.25,5.829545454545455,9.744361799585626,18.306197161835748,7.93349012849143,10.861117870138916,18.297059934057877,0.875,0.5
3,LAS,Y,902.25,2012.25,473.0,618.75,157.5,440.0,339.5,762.0,1101.5,593.5,638.25,278.5,445.0,142.5,2435.0,778.25,1979.5,435.75,583.25,174.5,555.5,295.5,639.75,935.25,514.75,605.75,236.25,461.0,111.75,2166.75,0.875,26.397727272727273,16.227272727272727,610.0,6654.377558423372,891.6860058611769,1985.5027667283039,2877.188772589481,1281.8459573374662,654.5397103946638,412.5189477475684,1165.4464462253711,1648.1321637356878,26.477259148690294,0.20454545454545456,3.7386363636363638,2.278409090909091,90.5284090909091,1635.3113564311595,222.3212160326087,552.6458559782609,774.9670720108695,334.9078079710145,138.95556612318842,179.73556385869566,270.0102490942029,336.7197554347826,1.0625,6.751519574175824,9.204026437247029,14.878968932201634,7.879932688594923,9.271460608011997,15.704028048284425,0.875,0.7678571428571428
4,LAS,Y,893.8125,2004.5625,475.25,638.4375,184.875,496.25,331.625,801.0,1132.625,585.625,657.5625,262.375,499.0,156.375,2447.75,791.5625,2024.875,468.9375,632.5625,165.875,529.625,309.375,643.6875,953.0625,509.6875,618.6875,265.3125,455.0,111.1875,2217.9375,0.8046875,28.6875,18.048076923076923,667.1394230769231,7006.4088434871,860.2601886490224,2214.9740488372263,3075.2342374862487,1461.0928505039772,673.576939709845,471.3331374691719,1348.9533655549972,1822.7335052277235,40.80631014716023,0.3894230769230769,3.7788461538461537,2.1634615384615383,91.72115384615384,1462.463865409265,161.61494763564147,475.2272297645083,636.8421774001498,379.05791889607644,175.8080777193341,115.44042273398365,246.08108510936754,373.0702921775164,5.6174019607843135,7.724253777125442,9.421512626284747,15.55697512073884,7.945576363051402,9.706314577186268,16.393613173292202,0.8046875,0.9419642857142857
5,LAS,Y,893.953125,2106.140625,521.5625,668.109375,176.71875,520.0625,334.90625,810.0,1144.90625,586.65625,675.890625,247.09375,477.25,159.84375,2486.1875,847.390625,2116.46875,495.234375,684.640625,188.46875,537.40625,314.34375,752.671875,1067.015625,556.421875,645.171875,247.078125,464.75,123.046875,2378.484375,0.7305836397058824,30.349609375,26.677734375,878.92578125,9865.940779771163,1189.384959238141,3260.9920688039547,4450.377028042096,2626.964195651286,980.6544518629386,710.7940068769976,2053.0048527409344,2491.7963711906605,45.43968594952064,0.697265625,5.73828125,5.51953125,200.263671875,2708.841367270222,298.1062373245948,815.3706518106558,1113.4768891352508,729.1697831513526,294.1200699402661,193.77443069861218,436.9768015598703,676.2961975208398,8.71727490470432,8.661076400457869,10.641766426898455,19.858467762448402,7.797989461975504,12.09365761657811,21.85668050836449,0.7305836397058824,0.6521577380952381
6,LAS,Y,901.48828125,2078.28515625,527.890625,708.52734375,161.9296875,440.515625,317.7265625,809.25,1126.9765625,616.1640625,717.22265625,258.2734375,516.0625,150.9609375,2492.796875,823.09765625,2100.3671875,541.55859375,741.91015625,177.6171875,517.6015625,332.8359375,733.41796875,1066.25390625,538.10546875,689.29296875,277.76953125,508.4375,116.26171875,2365.37109375,0.7341164981617647,24.630408653846153,14.327223557692308,567.0339543269231,6423.469158585274,717.3954959040328,2046.2663642766254,2763.661860180658,1485.317583595504,601.9008890159564,373.6673514065688,1174.7269323374308,1513.1911546747629,15.341679196020484,0.5688100961538461,2.167668269230769,1.6063701923076923,61.20823317307692,912.5309159482351,113.91564243674864,299.3927840579317,413.3084264946803,226.42449297343825,82.69398587384715,56.15172493998583,184.924855936647,268.46607046945354,3.565508014463453,3.9769397601730034,8.560292466643574,13.592261601610229,7.920800150008524,8.471785030831034,15.885591739724722,0.0,0.0
7,LAS,Y,880.1220703125,2051.0712890625,473.97265625,649.6318359375,133.482421875,400.37890625,320.181640625,714.5625,1034.744140625,567.291015625,732.0556640625,262.568359375,498.015625,139.740234375,2367.69921875,819.2744140625,1991.341796875,530.6396484375,717.2275390625,180.904296875,518.650390625,332.208984375,715.1044921875,1047.3134765625,559.7763671875,662.8232421875,254.6923828125,535.109375,115.3154296875,2350.0927734375,0.5585291245404411,26.552408854166668,15.07150607638889,624.9303385416666,6528.957250080824,793.6670933173039,2079.5706538752856,2873.2377471925893,1616.8291770639778,681.0472154389569,424.8644782744466,1279.7593718534595,1697.06618963656,24.87673333830672,0.8738064236111112,1.232421875,0.8092447916666666,31.879774305555557,529.8685784360139,73.38570976434052,174.48931586561616,247.87502562995667,87.06267390834955,63.10051576641914,41.513934650304044,90.57641412466774,156.7136000060644,0.2864927930056711,9.395990876943872,10.166191272827978,10.670526096133102,6.6799005213499,9.617740127594775,15.759206136065192,0.6666666666666666,0.0
8,LAS,N,941.530517578125,2159.017822265625,523.4931640625,706.907958984375,116.62060546875,382.8447265625,342.54541015625,817.640625,1160.18603515625,599.32275390625,692.263916015625,287.64208984375,525.00390625,131.68505859375,2523.1748046875,859.568603515625,2135.83544921875,533.159912109375,720.056884765625,192.22607421875,557.16259765625,335.05224609375,738.276123046875,1073.328369140625,563.694091796875,642.705810546875,276.673095703125,550.77734375,124.828857421875,2444.523193359375,0.6911028693704044,26.301438551682693,11.733229417067308,526.11328125,4544.079234693604,719.4990503305265,1524.9265673114703,2244.4256176419967,991.4317328642014,497.19872899748805,184.7492448208494,846.9988459022678,1174.4604530167453,7.936813179044996,0.20673076923076922,2.580378605769231,1.4535006009615385,60.06723257211539,709.680897340982,117.3761900612586,238.73599876883864,356.1121888300972,153.2056071011246,65.02457939548228,32.59843646990888,98.09983173780729,208.00240329233927,1.8949781866714495,5.4698802269475975,7.029048779527526,11.276446007726332,3.8571525512935256,8.006198996822334,14.841572329705615,0.7076459099264705,0.16303943452380953
